substrate,FishID,pop,sex,Date,Temp,length,mass,heart_mass,MR_pmol_s,phenotype,aug2018_temp,tenyr_mean_temp,pair,state,mt_haplotype,temp_var,latitude,accl_order
INH,R1G3R5,SOC,M,6/26/19,28,79,12.2,0.013,23.87824103,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,R1G3R5,SOC,M,6/26/19,28,79,12.2,0.013,40.56535257,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,R1O2O5,NOC,F,6/27/19,28,69,8.7,0.008,33.28371142,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,R1O2O5,NOC,F,6/27/19,28,69,8.7,0.008,22.98948566,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,R1O2O5,NOC,F,6/27/19,28,69,8.7,0.008,5.348967167,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,R1O2O5,NOC,F,6/27/19,28,69,8.7,0.008,11.61643373,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,R1O2P4,SOC,M,6/27/19,28,87,16.8,0.018,41.81210892,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,R1O2P4,SOC,M,6/27/19,28,87,16.8,0.018,40.21233772,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,R1O2P4,SOC,M,6/27/19,28,87,16.8,0.018,31.54410793,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,R1O2P4,SOC,M,6/27/19,28,87,16.8,0.018,39.1807272,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,R1O2P5,SOC,M,6/7/19,12,61,6.1,0.019,42.32233098,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,R1O2P5,SOC,M,6/7/19,12,61,6.1,0.019,21.57938912,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,R1O2P5,SOC,M,6/7/19,12,61,6.1,0.019,14.47020963,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,R1O2P5,SOC,M,6/7/19,12,61,6.1,0.019,23.26825515,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,R1O2P6,SOC,F,6/28/19,28,84,19.1,0.021,84.54722034,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,R1O2P6,SOC,F,6/28/19,28,84,19.1,0.021,52.56140248,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,R1O2P6,SOC,F,6/28/19,28,84,19.1,0.021,43.93015278,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,R1O2P6,SOC,F,6/28/19,28,84,19.1,0.021,54.07390745,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,R1O2R5,OCE,M,6/26/19,28,79,13.6,0.012,41.85769793,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,R1O2R5,OCE,M,6/26/19,28,79,13.6,0.012,25.92502369,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,R1O2R5,OCE,M,6/26/19,28,79,13.6,0.012,10.4527518,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,R1O2R5,OCE,M,6/26/19,28,79,13.6,0.012,23.98144704,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,R1P2O5,NOC,M,6/26/19,28,80,13.9,0.017,85.82417121,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,R1P2O5,NOC,M,6/26/19,28,80,13.9,0.017,54.08256851,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,R1P2O5,NOC,M,6/26/19,28,80,13.9,0.017,26.84653927,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,R1P2O5,NOC,M,6/26/19,28,80,13.9,0.017,43.79276956,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,R1P2R3,OCE,M,6/24/19,12,71,9.2,0.01,35.8057987,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,R1P2R3,OCE,M,6/24/19,12,71,9.2,0.01,25.87876936,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,R1P2R3,OCE,M,6/24/19,12,71,9.2,0.01,23.64707501,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,R1P2R3,OCE,M,6/24/19,12,71,9.2,0.01,NA,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,R1P2R5,OCE,M,6/26/19,28,75,11.3,0.017,68.99846128,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,R1P2R5,OCE,M,6/26/19,28,75,11.3,0.017,41.46478765,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,R1P2R5,OCE,M,6/26/19,28,75,11.3,0.017,29.67394833,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,R1P2R5,OCE,M,6/26/19,28,75,11.3,0.017,43.20054725,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,R1P3O4,SOC,F,6/7/19,12,78,12.3,0.015,55.88286559,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,R1P3O4,SOC,F,6/7/19,12,78,12.3,0.015,15.89306492,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,R1P3O4,SOC,F,6/7/19,12,78,12.3,0.015,3.854334246,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,R1P3O4,SOC,F,6/7/19,12,78,12.3,0.015,24.49742681,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,R1P4R5,SOC,M,6/7/19,12,82,6.5,0.034,42.13524821,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,R1P4R5,SOC,M,6/7/19,12,82,6.5,0.034,25.19911552,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,R1P4R5,SOC,M,6/7/19,12,82,6.5,0.034,41.13800563,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,R1P4R5,SOC,M,6/7/19,12,82,6.5,0.034,NA,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,R1R2R4,NOC,F,6/24/19,12,72,10.4,0.019,57.60437242,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,R1R2R4,NOC,F,6/24/19,12,72,10.4,0.019,38.23355071,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,R1R2R4,NOC,F,6/24/19,12,72,10.4,0.019,45.39867558,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,R1R2R4,NOC,F,6/24/19,12,72,10.4,0.019,35.22015794,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,R1R2R6,OCE,F,6/26/19,28,70,9.4,0.01,42.71285358,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,R1R2R6,OCE,F,6/26/19,28,70,9.4,0.01,11.12215167,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,R1R2R6,OCE,F,6/26/19,28,70,9.4,0.01,17.76778393,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,R1R2R6,OCE,F,6/26/19,28,70,9.4,0.01,32.13833918,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,R1R3G6,OCE,M,6/27/19,28,76,10.7,0.011,40.09142754,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,R1R3G6,OCE,M,6/27/19,28,76,10.7,0.011,34.60974988,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,R1R3G6,OCE,M,6/27/19,28,76,10.7,0.011,18.60311802,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,R1R3G6,OCE,M,6/27/19,28,76,10.7,0.011,25.89656465,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,R1R4G5,OCE,M,6/25/19,12,76,12.2,0.018,45.78076957,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,R1R4G5,OCE,M,6/25/19,12,76,12.2,0.018,30.26481664,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,R1R4G5,OCE,M,6/25/19,12,76,12.2,0.018,21.19661098,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,R1R4G5,OCE,M,6/25/19,12,76,12.2,0.018,NA,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,R1R4R6,SOC,M,6/25/19,12,80,16.1,0.02,43.77576916,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,R1R4R6,SOC,M,6/25/19,12,80,16.1,0.02,53.9649166,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,R1R4R6,SOC,M,6/25/19,12,80,16.1,0.02,31.80505501,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,R1R4R6,SOC,M,6/25/19,12,80,16.1,0.02,30.61686628,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,R2O3G4,SOC,F,6/7/19,12,82,17.5,0.022,64.42699683,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,R2O3G4,SOC,F,6/7/19,12,82,17.5,0.022,10.72428741,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,R2O3G4,SOC,F,6/7/19,12,82,17.5,0.022,28.47753822,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,R2O3G4,SOC,F,6/7/19,12,82,17.5,0.022,39.76007471,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,R2O3O5,SOC,M,6/27/19,28,70,8.8,0.006,33.67053794,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,R2O3O5,SOC,M,6/27/19,28,70,8.8,0.006,20.68004996,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,R2O3O5,SOC,M,6/27/19,28,70,8.8,0.006,2.806099406,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,R2O3O5,SOC,M,6/27/19,28,70,8.8,0.006,15.06607702,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,R2P3G4,NOC,M,6/28/19,28,57,4.6,0.004,31.24929415,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,R2P3G4,NOC,M,6/28/19,28,57,4.6,0.004,12.28611211,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,R2P3G4,NOC,M,6/28/19,28,57,4.6,0.004,NA,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,R2P3G4,NOC,M,6/28/19,28,57,4.6,0.004,NA,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,R2P5P6,OCE,F,6/27/19,28,78,11.2,0.014,49.75473216,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,R2P5P6,OCE,F,6/27/19,28,78,11.2,0.014,30.73835154,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,R2P5P6,OCE,F,6/27/19,28,78,11.2,0.014,13.73164901,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,R2P5P6,OCE,F,6/27/19,28,78,11.2,0.014,32.55025519,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,R2R5G6,SOC,M,6/24/19,12,78,16.3,0.021,44.29289006,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,R2R5G6,SOC,M,6/24/19,12,78,16.3,0.021,28.46334333,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,R2R5G6,SOC,M,6/24/19,12,78,16.3,0.021,42.14084962,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,R2R5G6,SOC,M,6/24/19,12,78,16.3,0.021,34.71902015,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,R3G4O6,SOC,M,6/24/19,12,74,11.8,0.02,66.76940437,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,R3G4O6,SOC,M,6/24/19,12,74,11.8,0.02,37.45734123,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,R3G4O6,SOC,M,6/24/19,12,74,11.8,0.02,34.72058979,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,R3G4O6,SOC,M,6/24/19,12,74,11.8,0.02,NA,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,R3G5O6,OCE,M,6/26/19,28,75,10.8,0.011,41.36851279,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,R3G5O6,OCE,M,6/26/19,28,75,10.8,0.011,27.4624966,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,R3G5O6,OCE,M,6/26/19,28,75,10.8,0.011,10.7986295,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,R3G5O6,OCE,M,6/26/19,28,75,10.8,0.011,25.48697021,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,R3O4O6,NOC,F,6/28/19,28,71,8.7,0.007,36.42179108,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,R3O4O6,NOC,F,6/28/19,28,71,8.7,0.007,20.78239407,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,R3O4O6,NOC,F,6/28/19,28,71,8.7,0.007,4.299815341,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,R3O4O6,NOC,F,6/28/19,28,71,8.7,0.007,11.65102239,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,R3O5G6,OCE,M,6/7/19,12,64,8.5,0.009,39.22621652,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,R3O5G6,OCE,M,6/7/19,12,64,8.5,0.009,19.83492832,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,R3O5G6,OCE,M,6/7/19,12,64,8.5,0.009,7.578869111,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,R3O5G6,OCE,M,6/7/19,12,64,8.5,0.009,25.34764391,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,R3O5O6,NOC,F,6/24/19,12,73,10.7,0.012,30.17003186,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,R3O5O6,NOC,F,6/24/19,12,73,10.7,0.012,18.99978689,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,R3O5O6,NOC,F,6/24/19,12,73,10.7,0.012,31.28307074,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,R3O5O6,NOC,F,6/24/19,12,73,10.7,0.012,20.59769446,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,R3P5G6,OCE,M,6/27/19,28,80,13.6,NA,48.00094939,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,R3P5G6,OCE,M,6/27/19,28,80,13.6,NA,43.03170525,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,R3P5G6,OCE,M,6/27/19,28,80,13.6,NA,29.08297987,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,R3P5G6,OCE,M,6/27/19,28,80,13.6,NA,41.49950232,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,R3R4G6,SOC,F,6/28/19,28,62,8.9,0.009,36.5960749,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,R3R4G6,SOC,F,6/28/19,28,62,8.9,0.009,36.78226722,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,R3R4G6,SOC,F,6/28/19,28,62,8.9,0.009,19.50579093,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,R3R4G6,SOC,F,6/28/19,28,62,8.9,0.009,33.03125963,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,R3R5R6,SOC,M,6/27/19,28,78,12.7,0.01,50.26663076,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,R3R5R6,SOC,M,6/27/19,28,78,12.7,0.01,43.23118995,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,R3R5R6,SOC,M,6/27/19,28,78,12.7,0.01,23.59892897,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,R3R5R6,SOC,M,6/27/19,28,78,12.7,0.01,32.46707846,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
TRUE,TRUE,TRUE,TRUE,NA,1,1,1,1,1,CaM,NA,NA,OCME-PEAME,ME,N,NA,NA,12 to 28
